Azumi V54_AC24
Telenor Infinity_i
LGE LG Optimus L3
Unnecto U4560
GP-electronic YC-83T
Panasonic Elite 22
Telenor Infinity_e
Samsung Galaxy Elite
Telenor Infinity_a
Asus T101TA
Lava X41Plus
Anydata Vivitar XO Tablet
Sky Devices SKY Black
Advan digital S4Z
Strong Strong
Boost Pulse Jive
Lenovo K800
Runbo F1Plus
xTouch X9
Hisense LED55K370
Yes Altitude 2
Condor TGW706
Yes Altitude 3
Hotwav Pearl K1
Advan digital S4T
Hotwav Pearl K2
Sharp LCD-45X418H1A, LCD-45X418H2A, LCD-45X418H3A
Infinix S5뿯½Pro
Timovi Insignia Delta 2
ION ELECTRONICS Orbit
Smartec SmartabS4
Alphascan SAT2242 WorkTab
ZTE Skate  Pro
Panasonic ELUGA Turbo
Aeon Communication AE1020
Umax VisionBook P55 X2 LTE
iHunt Titan P8000 PRO 2021
TCL TCL PLEX
KAZAM Trooper 451
KAZAM Trooper 450
SWTV South America
Qsmart GLi
AllView A6 Duo
Cell_C Cell C Nitro
BQru BQ-1081G
Camfone Honey_Y2s
OnePlus OnePlus 7T Pro
Zuum AKUS Z1
Xiaomi MI 8 Lite
ZTE NX569J
Positivo quattro
Symphony Roar A50
Touch plus AS1000
Boost ShakerBeat
YOTOPT Y3-EEA
Gionee GIONEE_H603
Bullitt Group Cat S60
Hurricane Flex
Orange Orange Rise 53
Dialog Sri Lanka
Lenovo K860
Prestigio CD80A5G
Cubot ECHO
Motorola motorola one action
NYX Mobile REX
Panasonic Elite 18
Gear Mobile Space
KAZAM Trooper 455
Panasonic Elite 16
Samsung Galaxy Trend Lite
Panasonic Elite 11
Myphone Hammer Blade
Panasonic Elite 12
Tecno DroiPad 8Ⅱ
CloudFone Next Infinity
Maxwest Nitro 55Q
Hisense F5281CH
Hisense L676BE-2
HDD SAT Tab_i_excess
QMobile Q Infinity Cinema
Motorola Moto 360
Tinp Play TV
Hisense L676BE-1
Maxwest Nitro 55N
Myphone myT6 DTV
Hisense LED58K280J
Mediacom M-PPxG4P
ZTE ZTE Blade L110
Alcor Alcor
Cell_C WIZ
Hisense LED58K280U
Huawei U8860-51
Huawei IDEOS S7
Zuum MAGNO C
Orange Orange Rise 33
Cherry Mobile Flare_S8_Prime
Asus ZenFone 4 Selfie Lite (ZB520KL)
Coolpad MEDION P5001
Sico Infinity_2_MAX
Micromax Micromax Selfie 2
Hisense Hisense Infinity H50 ZOOM
OneClick C2 Pro
Coolpad i1
HTC Rhyme S510b
Samsung Galaxy J5 Prime
Polaroid SOHO
Archos Bush Spira B2 8 tablet
Tecno i3-Pro
Kyocera TORQUE
Pioneer Navigation
Polytron P500
Mobicell BERRY1
TCL GO5c
Accent TANK_P55
Polaroid Mobility3G
Intex AQUA ZENITH
LGE L45
10.or G2
BQru BQ-1084L
Dell Dell Streak 7
Moviltelco Trade S.L A76
QMobile QNote
Archos 40b Titanium
Gionee F8_Neo
Greentel Greentel-A10
Tecno SPARK 6 Air
Surface Surface Duo
Singtech Infinity_I_Mix
Hisense LT100K6900A
Tvera Tvera
Onn 100011886CA
EXCEED EX7W1S
Wise-Tech Wise-Tech_M1
Acer E380
CIRKUIT PLANET SMARTLIFE
Akino laoshan-Akino
Samsung Galaxy Tab A (10.5)
Huawei Nexus 6P
Google Intel Apollo Lake Chromebook
HTC One E9s dual sim
JVC LT-55KB597
Radger IMP-F01K
Vertex Impress Spring (4G)
Moviltelco Trade S.L A86
Archos Smart Home Tablet
LGE G Pad 10.1
Avvio Avvio Platinum A50
Sico SICO Mega2
Advan digital ADVAN S50 4G
LGE LG Optimus F3Q
Kruger&Matz EAGLE 805
Kruger&Matz EAGLE 804
ZTE Turkcell T11
EyePay IG-EP100
Ematic 7'' dvd tablet
RCA BNT-710
Classpro CGS55UHD
LGE L20
Wiko View2 Plus
Auchan LI12210IN
KONKA TP701
Samsung SCH-I425
TM Cell UNONU_W60_PLUSt
Tesla Tesla_9_3
Asus PadFone mini
Vonino Jax_X_TM
Nubia NX503A
Huawei T8830Pro
Silver line Silver S45
Leagoo S8 Pro
ZTE NX563J
Hometech ALFA_7M
Blaupunkt Blaupunkt SM 01
Hyundai HT0702W08
Klipad KL7590_eea
LGE G Watch
Sharp Media Tablet
DL i-Player_KIDS
BQru BQ-1082G
Lenovo S6000L
EASYTECK EK10
Hisense LED85XT910G3DU
GSmart Akta A4
Crosscall Trekker- M1
LUMUS INNOSR545
PHYWE SMARTlink_EEA
Sharp AQUOS PHONE si SH-07E
Itel ITELL_K4700Q
HTC One M9+
Tambo TA-2_3G
Prestigio PSP5512DUO
Mirage 82S
Kyocera Qua tab 01
RCA RCA RCT6A03W12
Samsung Galaxy J7 Max
DEXP S470
Bluebird HF450
Infinix NOTE 8i
Hotwav Cosmos_U
Mint Orion_DS
Lenovo A6600 Plus
Quantum Go
Xiaomi HM 1SLTETD
Archos Auchan Qilive97R
Prestigio TC70A1G
Vorago PAD-7-V5
iTab XPLUS iTAB-A1
Auchan S4T10IN3G
Archos Archos 70 platinum
Oppo 3005
G-Tab P7000
Oppo 3006
Oppo 3007
Huawei Y7 Prime 2019
Oppo 3008
Techpad TechPad 10Y
Xplore Technologies XP8105A
Sony Xperia™ E4g
Wiko W-K200
Freetel Priori 5
SEWOO NBP_65
Arrow RO-43LCS
Acer Iconia Tab A700
KONKA RE1
Ulefone Armor_7
Asus ZenFone Go (ZB450KL)
Samsung Galaxy Note20 Ultra 5G
Sky Devices Platinum_H5
Mobicell Titan_1
Ulefone Armor_3
teXet TM-5084
Digma DIGMA Optima 1025N 4G TS1190ML
Ulefone Armor_5
teXet TM-5083
xTouch A4
xTouch A5
DEYI DEYI-10M18
MobileTeleSystem MTC SMART Surf 4G
Navon T400 3G
TCL TCL 10 5G
Dish SV10
Sugar SUGAR S50
ICL-KME CS OJSC TR10CD1
Itel itel AC60
Sugar SUGAR S55
Asus Fonepad 7 (ME372CG)
Micromax Bolt
QUBO SP510
Samsung Galaxy Mega2
Gigabyte Boston 4G
Admiral Overseas Corporation One
Lenovo Lenovo TAB
Advance Pr5950
Ruio Ruio_i7Ultra
AG Mobile Zenith
Azumi V6
UNIQ-CELL UNIQCELL_A55
TCT Alcatel_5085C
Orange Neva start
Tecno Pouvoir 3 Air
Supertab K7_KIDS
Archos 101 G9
Azumi V5
Azumi Azumi_Speed_Pro_55
TWZ Corporation PLC 2
Lenovo LAVIE Tab E 7SD1
AirTV AirTV Mini
Navitel T505PRO
Itel itel AC50
Vestel VSP250s
DEXP R110
Mobell NOVA P3
HP Slate 7 Voice Tab
Lyf LT-8001 IRIS
M4tel M4 SS4450B
Prestigio PMT3103_W
Sky Devices Platinum_J5
Teclast M40SE_ROW
Altice S14
Huawei Vogue7
Positivo mini I
Arrow RO-55LCS
Myphone my86 DTV
QMobile V2 2018
ZTE SmartTab7
Hisense HLTE300E_ 02
Vestel VSP250g
Altice S13
qunyiCO Y10_EEA
EXO S.A. wave-i007w
Sharp AQUOS PHONE es WX04SH
Sharp 2T-BG1X
LGE LG Optimus LTE2
KAZAM Thunder 550L
Intex Aqua 5.5 VR+
iHunt Titan_P4000_Pro_2021_EEA
Acer Acer Chromebook 11 (C740)
Foxconn Rstream-A1
Masstel Masstel_Tab10_4G
Dicle_Tab Dicle Tab Ultra
DEXP GL355
Prixton T1800Q붿Plus
Vsmart Star
ZTE V6020_Claro
HYUNDAI_MAESTRO HDT-9421G
Positivo Twist Max
Sky Devices Platinum_K5
BQru FOX POWER
Symphony V145
Wiko View6 Lite
ZTE tmn smart a7
LGE LG Optimus LTE3
Aprix Tab64
Elink Winnovo
CANAL-PLUS CANALATV1
Cat S40
Micromax Canvas Selfie Lens
SPC Universe heaven_10_1
Hisense LED42K680X3DU
Digma DIGMA Plane 1524 3G PS1136MG
Digma DIGMA VOX G450 3G VS4001PG
Lanix Ilium_Alpha7
Symphony V142
Symphony V140
Symphony V141
DEXP R180
Lenovo Lenovo TAB4 10 REL
Sony Ericsson Xperia X10 Mini
Dell Mini_3iG
Huawei d-01G
duraMOBI DK66
Huawei d-01H
Tablet_PC T3G_07
Walton Primo S6 infinity
Symphony V136
ZTE ZTE-T U960s
TCT TCL_Xess_P17AA
Blu M7
Blackview A7PRO
Blu M6
Cat S30
RCA 11 Delta Pro
xTouch E4
HOMTOM Z8
xTouch E5
Prestigio PMT3171_3G
Digma DIGMA VOX G501 4G VS5033ML
Nokia Nokia Steaming Box 8000
Samsung Galaxy Tab3 7.0
Logicom Le Must
Docomo Japan
Hamlet Hamlet_XZPAD412W
Hisense LED55XT880G3DU
Sugar SUGAR S11
Archos 101 Helium
teXet TM-5082
teXet TM-5081
Ulefone Armor 10 5G
Hyundai Ultra Energy Lite
Acer Iconia Tab A701
Huawei d-02H
MAZE SSB700T
TCL LT7
teXet TM-5077
EPIKONE K573
Stylo Ultra
teXet TM-5076
Prestigio PSP5524DUO
Sharp XLED-60SU485A, XLED-70SU480A
teXet TM-5075
teXet TM-5073
Haier CETAB9ML9
Digma DIGMA LINX TRIX 4G LS5041PL
Huawei G9붿春版
Lanix Ilium X500B
Premio 186HS1080233
UNIQ-CELL W7
QMobile i7i 2020
Oppo 3000
Oppo 3001
Archos Qilive 50 QC
Onn 100011886
Asus MeMO Pad 8 (ME181C)
Jivi Xtreme  XT84
Lenovo A278t
Onn 100011885
Foxconn SF4Y6
Samsung Galaxy win
Blu J7
Sugar SUGAR S20
PC Smart PCSMART
teXet TM-5071
Huawei P20 Pro
RCA RCT6103W46
Lenovo Motorola M
Digma Digma Plane 7580S 4G PS7192PL
Archos Auchan Qilive8QC
BEISTA K105
Symphony V155
BEISTA K109
ZTE Z6201V
Huawei Y6ⅡCompact
Kenbo B19
Cat S50
STG Telecom STG_P10
Huawei HUAWEI Y6 Pro 2019
Huawei GS02
Haier PNDPP44Q7GPBLK
Samsung Galaxy Player 5
Huawei GS03
Widevu Korea
EPIKONE K510
Huawei U8800Pro
LGE LG Optimus Elite
Cherry Mobile Flare_Y6_Pro
EPIKONE K511
SFR Star Trail 5
SFR Star Trail 6
CloudFone Excite Prime 2
Lenovo Lenovo-9
SAKAISIO FP-U320-711-WIFI
Danew Dslide714
Amgoo AM350
LGE K51S
Danew Dslide716
Crosscall Trekker- X4
Trio Stealth G4 7
Flnet BANDOTT Sandwich
Altice S61
Verykool s5204
Yota Devices C9660
HP SlateBook 14
Prestigio PMT4137_4G_EEA
DEXP ES355
Diamond Luxuary-X
ZTE ZTE V0920
Laser MID_789
OTHO T3
Laser MID_785
OTHO T1
Aqua APAC
Bluebird EK430
RCA RCA_G2
Philco PTB7PAP_ PTB7PAB _ PTB7PAR
Bauhn Bauhn
Oppo N5117
Huawei HUAWEI Y7 2019
Philips Philips_PI5000
Aconatic ACONATIC
EPIKONE K536
EPIKONE K534
TCT PLAY_P1
EPIKONE K535
HOMTOM c1
Huawei HUAWEI Y7 2018
Hisense Hisense  Infinity  F17
SUPERSONIC SC-774KT
Motorola moto e⁶ plus
Athesi AP6301
Azumi AX5
Express Gifts Limited EGLMW1528I
Oppo N5110
LT Electronics SPURT_K400
HP Chromebook x360 11 G1 EE
Beeline Fast
AG Mobile Freedom E
TCT Alcatel JOY TAB
Vestel VT10E
Archos 50 Oxygen
Archos Kodak Tab 10
Samsung Galaxy A2 Core
Prestigio PSP5307DUO
Azumi M5
EPIKONE K545
EPIKONE K546
Sony Xperia M Dual
Philco Hit P10
LGE K50S
Dopo GS-918
Advan digital T2K
STF Mobile BLOCK_GO
VENSTAR VENSTAR2050
Advan digital T2J
Itel itel A44 Power
NYX Mobile GLAM
Archos 40c Titanium
Umx U673C
AV AV7
Prestigio Wize 3741 3G
Majestic JOE
Oppo F17 Pro
Plaisio Turbo-X Twister
Syinix 55A1S
truvii Truvii
Cyrus CS45XA_EEA
Mecer M17QF6_3G
LinkNet X1 Prime
Multilaser MLX8
iNFONE X_RAINBOW
Blu T5
Quantum Quantum M
ZTE N919
Mobicell Icon
Itel itel AC32
ZTE Q201T
Altice S23
Dixon ACK1010
HTC Flyer
Altice S24
HTC U20 5G
Premio P540
Altice S22
Vivo vivo X20Plus
Lanix Ilium_S520
Meitu Meitu V6
Mecer M17QF6_4G
Hisense U601S
Premio AXE_II
Redway redway10
Soda E1
Sharp AQUOS PHONE IS12SH
CX Argentina CX9011
LGE LG G Pad II 8.0LTE
Pegatron MaxiIQ
JVL JVL070TAB812BLK
Xiaomi Mi 10 Ultra
Altice S31
Gear Mobile Feel_8002N
Altice S32
Micromax Canvas Nitro
Altice S33
STF Mobile ST-919975
Vizualogic Q83
AllView A5 Lite
Hisense LED42K560X3D
Prestigio Grace 3778 3G
Panasonic fz_b2dh
GREATASIA Kidpad_M7
Xolo era1X
Pantech IM-810K
LGE LM-X420
BlackBerry KEYone
EACHPAI 706
KONKA sp6
Plus4 Q-Touch
Altice S41
Samsung Galaxy A40s
Altice S42
Itel itel AC12
Netmak NETPAD7
Azumi AT7
Itel itel AC13
Premio P520
ZTE BV0800
Orange Orange_Tab_8_4G
Hyundai HT0802W16/Koral_8W2
ZTE N910
EPIKONE K507
TCT PIXI 4 (5)
EPIKONE K506
EPIKONE K504
Archos Bush 5" Android Phone
EPIKONE K501
EPIKONE K502
Disney Frozen DYF00001
Multilaser ML-JI11-M7_3G_PLUS
ACE France BUZZ 3 Lite
EPIKONE K500
Blu S5
Asus ZenPad S 8.0 (Z580C)
ZTE N909
DigiLand CompumaxBlue
Blu C5 2019
INOI INOI _7i_Lite
KCTV CJ680CM
Kodak SP4
Huawei M865C
Essential Products Essential
DEXP H410
Samsung Galaxy Player 4
ZTE N900
Altice S51
Kyocera Hydro AIR
LNMBBS P40-EEA
Panasonic Eluga Arc 2
TCL TCL L10
ZTE Blade Vec 4G
Premio P530
LeTV uMax85
Blu Studio_View
iBRIT IBRIT_I7
iBRIT IBRIT_I5
xTouch XBot Junior
Senwa LS5718
LGE Marquee
Unifone U5_Breeze
Walton Primo NH3
Zen Admire Infinity Neo
Walton Primo뿯½S6뿯½Dual
ZTE N850L
Dragontouch MAX_10_EEA
Positivo Twist Mini (2018)
Walton Primo NH5
Figo F40G2
Bush SPIRA B3 5
Oteeto OE1_EEA
KONKA RU1
Archos 97b Platinum
Vmobile A13
Vmobile A15
Panasonic P55 Novo
X-TIGI A20S_PRO
ZTE ZTE U960s2
Micromax Canvas Blaze
ZUOPU M2a103
HP 7 Plus
Navitel T500 3G
Panasonic Eluga Ray Max
Logicom LeMoov2
Vivax TPC_8063G
Evoo EV-A-81-7-1
S-tell P750i
ZTE ZTE U960s3
ZTE LEO_Q1
iCraig CMP828
Logicom Le Starter L
Cherry Mobile Flare P3 lite
Urovo DT50
Polaroid PSPCK20NA
BQru BQ-5740G
Masstel X8
Tesla Tesla_SP3.3 Lite
Unifone Armor_5S
Walton Primo NF4
Yuho YUHO_Vast2_Plus
DSIC RD86QE
Micromax Canvas Spark 3
Walton Primo NF5
Walton Primo NF3
Sharp AQUOS sense3 basic
MOVI Movi Projector Phone
Tech 4u Aqua
iCraig CMP821
iCraig CMP823
COMTECO DV8535
Foxconn FIH-F0X
Masstel X3
iCraig CMP826
iCraig CMP838
ZTE VFD 520
Prestigio PMT4111_3G
VUCATIMES Vucatimes
Blu Vivo XI
ZTE N986D
Konrow CITY5
Zuum ZUUM GRANT
Gionee GN9010L
Karbonn Titanium Jumbo 2
Sharp XLED-xxSU680A;XLED-xxMY6200A;XLED-xxTX6200A;XLED-xxZ6808A
Urovo DT40
Apex TM772
Supertab S7G
Sharp DM009SH
BQru BQ-7083G_Plus
LGE LG-C710h
SUPERSONIC SC_4317BT
Ghia GTABPND
ZTE ConeXis A1
Zuum STELLAR
Realme realme V3  5G
iCraig CMP834
iCraig CMP837
Huawei UNION
Huawei HUAWEI P smart 2020
Logicom M bot 551
Wiko View5 Plus
Casper VIA_ G3
HOMTOM H5
LGE LG G Vista
Denso Wave BHT-1800QWB-3-A7
iCraig CMP840
Hisense HLTE510M
Hisense Oysters Pacific 800
KAAN KAAN_N2
Mecool KM9PRO
Sony Ericsson LT28i
Verykool s5007
Hisense U601S  Pro
Samsung Galaxy S3 Slim
Sony Ericsson LT28h
Advance TR4986
Bluebird SF550
Doogee BL12000 PRO
Archos 50 Power
Sony Ericsson Xperia ion
Digma DIGMA Plane 9634 3G PS9146MG
ZTE N855D
MTT Smart Fun
TASKPHONE T20
KTV PureKTV
ZTE ZTE V0840
ECS TR10CS1
Huawei T802
Dintech STAB8765B2-16
Huawei T801
MyPhone Hammer_Active
HTC Desire 830 dual sim
Pantech IM-A780L
KT Tech TAKE SUIT
ZTE N983
Bravis M9
ZTE N986
LT Electronics SPURT_K600
Samsung Galaxy Grand Prime
Maxwest Gravity_6P
SSB PHONES AMS5518R
Acer E210
Wiko ROBBY
Maxwest Gravity_6P_Plus
Vertex Impress Forest
Coolpad i1-01
Starlight GioneeStar
RCA Pro10 Edition II
Verykool s5021
Samsung Galaxy A71 5G
SFR G8800
Verykool s5028
Verykool s5027
Verykool s5029
Panasonic Theater v3
Ark Wizard 1
Doogee Y7Plus
Wiko KENNY
LGE G3 Vigor
Mito Mito_A37_Z1
Anydata Auchan MID7317CP Tablet
Foxconn Orange_Boston
Motorola moto p30
Maxwest Gravity_7P
Plum Z519
Huawei HUAWEI P smart 2019
Plum Z518
LGE LG Volt II
Zuum VOLTA_KIDS
HOMTOM H3
HOMTOM H1
Sharp 2T-C40ACxA; 2T-C45ACxA; 2T-C45ADxA
Verykool s5031
Verykool s5035
Verykool s5034
Lenovo S1La40
HTC One max
SFR.fr DV8219_SFR
Blu G9
Blu G8
QMobile i8i 2019
K-Lite, K-LITE NEXT M1
Blu G6
Blu G5
Lenovo A2107A-H
BQru BQru-1083G
Samsung Galaxy S6 edge+
Symphony V110
Teclast P10_HD_ROW
ONYX QuartzT10-3
HTC U Play
Archos 101 Oxygen
Asus Eee Pad Transformer
Symphony V105
HUAVI KHATAR H-20 PRO
Symphony V102
Coppernic C-one
ZTE ZTE Blade L210
Symphony V100
ZTE NX40X_APT
RCA RCA RCT6716Q25
Clementoni Clempad 5.0 XL
MAZE SSB-508E
Fossil Fossil Gen 5e
Huawei eH811
TCT PandA_m14
Making Life Simple iQW553N
Sony Ericsson Xperia acro S
Elevate R50A
Huawei nova 붿春版本
Ubiquiti UVP
Panasonic ELUGA I2 Activ
Cherry Mobile Flare HD 4
Cherry Mobile Flare HD 3
Positivo AB7D
Huawei Tactile internet
LGE LG X power2
Symphony roar_V150
Condor Plume_L4_Pro_EEA
Pantech Mirach
Wiko CINK SLIM 2
BQru BQ-5500L Advance
Samsung Galaxy Ace3 Duos
Symphony V130
QMobile i8i PRO
LGE Signature
Huawei Y336-U12
MLS Innovation IQS805
E-Boda Eclipse G500HD
Huawei Y336-U02
Symphony V128
KAZAM Trooper 540
Symphony V125
HOMTOM S8
Logicom LOGIKIDS_5
Zpad ZKIDS
HOMTOM S7
Kennex MD7053G
Sony Ericsson LT26i
Lenovo Lenovo_K320t
Bmobility Belle
Sony Xperia Z3+ Dual
Motorola Motosmart
Sourcing Creation WebPad_1003
TOPELOTEK KIDS06
Itel itel W4001OZ
Mpgio LEGEND_R
Haier HT-I860
Archos Alba 4" Android
Coolpad Coolpad5950T
Symphony V120
Pavapro PavaPro7bk
Sharp LCD-xxBEL6A
FELUX LUXE 3
Micromax Canvas Fire 6
Logic Mobility X4 Plus
Samsung SCH-I519
MyPhone Prime 4 Lite
Micromax Canvas Fire 5
Sharp SH-06D NERV
Benten T8
Karma KG555 Pro
AllView P8 Energy
KAZAM Trooper 555
ZTE BOLTON
HTC One S Special Edition
KAZAM Trooper 551
Ergo ERGO B501
Ergo ERGO B500
Blu C5
Blu C4
Leagoo KIICAA MIX
Blu C2
Blu C1
KOOOK C600
Zuum Gravity
DGTEC DG7TBIPSDG
Prestigio PMT3087_3G
Sony Xperia 5 II
MobiiStar X1 Dual
TCT TCL_A510
Motorola moto e6 play
Lenovo A3900
Ubiquiti USS
Blu C7
Blu C6
COPAN Aplus
AllView P9 Energy Mini
Plaisio I4G
Oppo R2001
Sts-tottori TAB-A03
TAGITAL T7K_PLUS
K-Touch K3
Verizon Wireless 5059S
DUODUOGO Tablet-P8_EEA
PlayPoland play_dctiw362
ZTE Soshphone 4G
Archos 50 Titanium 4G
TCT A851L
Sharp LCD-xxBEL8A
G-Tab P733
QMobile Z9 Plus
HTC HTC U11
Archos 45 Titanium
Huawei PE-CL00
DGTEC DG7TBIPSBT
ZTE N9810
Coolpad Vodafone Smart 4G
ENACOM M765P
Grunhelm GT9HD32
Natcom X1LTE
AllView X4 Soul
Oukitel U7 Max
Aldo Mobile S12
Gionee Gtel_X5pro
BQru BQru-1081G
OKAPI Okapi10_Simple
ZTE Kyivstar Shine
K-Touch L5
Lenovo A390t
Huawei Y600-U40
Huawei Barcelona
Logicom La_Tab_105_P
Disney Frozen_G9
Bravis A509_Jeans
LGE LG Tribute Royal
ZTE NX551J
Motorola XT910S
Lenovo Lenovo TAB 7
Cubot RAINBOW 2
Lenovo Lenovo TAB 8
Stylo S50_BOLD
Danew Konnect 510 colors
Gtel Infinity 7 Pro
Motorola XT910K
iBall Blaze_V4
Huawei Leopard MF808
Wenu Kate
Telenor Infinity k2
KEMPLER STRAUSS KEMPLER_X_TV
LGE Zone3
Starlight Star-Plus7
Sony Ericsson LT22i
BQru BQru-1082G
Itel itel W4001SZ
Pavapro Pavapro10
Viwa LIGHT PLUS
Oppo R2010
Hisense LED50L288
Auchan Selecline X35T
Motorola moto g 5G
Samsung SCH-I559
Oppo R2017
Casper VIA_S30_0
Doro Liberto 820 Mini
AG Mobile Boost
Bittium Air-Lynx ALS14000
Ditecma M1092RV5
ZTE N9835
Senwa Senwa_S571
ZTE Z6250CC
Quantum You
Sony Xperia Miro
Blu ENERGY_DIAMOND_MINI
Digma DIGMA CITI 1544 3G CS1154MG
Mito MITO T85
Walton Primo NX3
Archos Qilive7V2
Helio S25
Mobiwire Hawk from EE
Lenovo K30-TM
LGE LGL22
Walton Primo NX4
Itel S21
iData iData T1
Micromax Vdeo 1
Micromax Vdeo 2
Asus Transformer Pad Infinity
Micromax Vdeo 3
Klipad KL3889
Micromax Vdeo 4
Micromax Vdeo 5
KONKA SE2
Prestigio Grace 3838 4G
POPTEL P9000 MAX
Motorola moto e(5) cruise
DGTEC DG7TBIPSPA
Zuum Hidra Plus
LGE LG Stylo 2 Plus
LGE LG F570S
Soda s2
LGE LG K20 V
Samsung Galaxy On7 Prime
Hyundai Seoul X
Kanji KJ-YUBI
Winnovo T8
POPTEL POPTEL P10
Itel S13
ZTE BA520
Archos 101 Neon
Itel S11
Hotwav Cosmos
Panasonic ELUGA Power
Itel S16
BMXC BM108
Itel S15
Xiaomi K30 pro
LGE LG K8(2018)
TECHNOLOGIA Y CRATIVIDAD M103H
Maxwest Gravity_5_GO
Hisense Hisense Infinity H40 Lite
ZTE BA510
Hyundai Seoul 9
Acer B1-730HD
BMobile AX1073PLUSMV18
Ipro KYLIN40
Itel it1655S
DEXP G250
Infocus Amazing A8
Polaroid L9
Micromax Unite3
Micromax Unite2
Vodafone VF-696
Maxvi MS502_Orion
BMobile B60Pro_DG
Sasktel SaskTel maxTV Stream
Huawei Y536-A1
Intex AQUA TREND LITE
Azumi AZUMI_M5_AC01
DEXP S570
Krono NET_VOLT
Maxwest MAXWEST
Azumi AZUMI_M5_AC02
DEXP G255
Westinghouse WH10S9863232
Foxconn FIH-FB0
DEXP G253
Toshiba Toshiba Chromebook 2 (2015 Edition)
Oukitel C17 Pro
Polaroid K7
AVH San Luis S.A. ExcerG5.6
Yuho YUHO_Vast
Goldmaster BENGAL_6
Hotwav Pearl_K2_Prime
Samsung Galaxy Note 10.1
LGE VELVET
AllView Viva C702
AllView Viva C703
KONKA SE1
Xiaomi MI NOTE LTE
Allfine PC1038Q
AllView Viva C701
Cubot X19_S
Lexibook LexiTab뿯½ 7"
Cipherlab RS51_HS
Blackview A8 MAX
Lenovo A395e
Lava iris 821
efioo efiootabn7a
Premio X83
Oppo Reno4 中뿯嚽版
Meizu meizu note8
Premio X81
Meizu meizu note9
Premio X80
Acer Liquid Z530S
HYUNDAI_MAESTRO HDT-9433X
ZTE NX549J
Huawei IDEOS X5
Premio X84
Prixton Expert
Huawei IDEOS X1
Huawei Huawei Mate 20 X (5G)
Positivo BGH KC770
Cubot CUBOT R11
Lenovo EveryPad2
TCT ALCATEL_ONE_TOUCH_4027A
